File,Code,Excel Name,Excel MRP,PDF Name,PDF MRP,Match Reason
Product Specifications .xlsx,TFL-BED-204 LB,Double Bed,16500.0,Bed (Double),16500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-204 LB,King Bed ,19100.0,Bed (King),19100.0,Variant Name Match
Product Specifications .xlsx,TFL-BST-204 LB,Bed Side Table,4200.0,Bed Side Table,4200.0,Measurement Match
Product Specifications .xlsx,TFL-BED-205 LB,Double Bed,16300.0,Bed (Double),16300.0,Measurement Match
Product Specifications .xlsx,TFL-BED-205 LB,King Bed ,18500.0,Bed (King),18500.0,Measurement Match
Product Specifications .xlsx,TFL-BST-205 LB,Bed Side Table,3000.0,Bed Side Table,3000.0,Measurement Match
Product Specifications .xlsx,TFL-BED-206 LB,Double Bed,16500.0,Bed (Double),16500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-206 LB,King Bed ,18900.0,Bed (King),18900.0,Measurement Match
Product Specifications .xlsx,TFL-BED-109 LB,Double Bed,14500.0,Bed (Double),14500.0,Variant Name Match
Product Specifications .xlsx,TFL-BED-109 LB,King Bed,16050.0,Bed (King),16050.0,Variant Name Match
Product Specifications .xlsx,TFL-BST-109 LB,Bed Side Table,3900.0,Bed Side Table,3900.0,Measurement Match
Product Specifications .xlsx,TFL-BED-110 LB,Double Bed,19300.0,Bed (Double),19300.0,Measurement Match
Product Specifications .xlsx,TFL-BST-110 LB,Bed Side Table,3990.0,Bed Side Table,3990.0,Measurement Match
Product Specifications .xlsx,TFL-BED-111 LB,Double Bed,15900.0,Bed (Double),15900.0,Measurement Match
Product Specifications .xlsx,TFL-BST-111 LB,Bed Side Table,4990.0,Bed Side Table,4990.0,Measurement Match
Product Specifications .xlsx,TFL-BED-112 LB,Double Bed,14500.0,Bed (Double),14500.0,Measurement Match
Product Specifications .xlsx,TFL-BST-112 LB,Bed Side Table,5250.0,Bed Side Table,5250.0,Measurement Match
Product Specifications .xlsx,TFL-BED-113 LB,Double Bed,15500.0,Bed (Double),15500.0,Measurement Match
Product Specifications .xlsx,TFL-BST-113 LB,Bed Side Table,5500.0,Bed Side Table,5500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-114 LB,Double Bed,15500.0,Bed (Double),15500.0,Variant Name Match
Product Specifications .xlsx,TFL-BST-114 LB,Bed side table,5590.0,Bed side table,5590.0,Measurement Match
Product Specifications .xlsx,TFL-BED-120 LB,Double Bed,16800.0,Bed (Double),16800.0,Measurement Match
Product Specifications .xlsx,TFL-BST-120 LB,Bed side table,3550.0,Bed side table,3550.0,Measurement Match
Product Specifications .xlsx,TFL-BED-119 LB,Double Bed,16800.0,Bed (Double),16800.0,Measurement Match
Product Specifications .xlsx,TFL-BST-119 LB,Bed Side Table,5000.0,Bed Side Table,5000.0,Measurement Match
Product Specifications .xlsx,TFL-BED-118 LB,Double Bed,16800.0,Bed (Double),16800.0,Measurement Match
Product Specifications .xlsx,TFL-BST-118 LB,Bed Side Table,5000.0,Bed Side Table,5000.0,Measurement Match
Product Specifications .xlsx,TFL-BED-117 LB,Double Bed,16800.0,Bed (Double),16800.0,Measurement Match
Product Specifications .xlsx,TFL-BST-117 LB,Bed Side Table,5000.0,Bed Side Table,5000.0,Measurement Match
Product Specifications .xlsx,TFL-BED-116 MT,Double Bed,22000.0,Bed (Double),22000.0,Measurement Match
Product Specifications .xlsx,TFL-BST-116 MS,Bed Side Table,5900.0,Bed Side Table,5900.0,Measurement Match
Product Specifications .xlsx,TFL-BED-401 WD,Bed (Double),28500.0,Bed (Double),28500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-401 WD,Bed (Queen),30500.0,Bed (Queen),30500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-401 WD,Bed (King),32500.0,Bed (King),32500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-402 WD,Bed (Double),26500.0,Bed (Double),26500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-402 WD,Bed (Queen),28500.0,Bed (Queen),28500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-402 WD,Bed (King),30500.0,Bed (King),30500.0,Measurement Match
Product Specifications .xlsx,TFL-BST-402 WD,Bed,9900.0,Bed,9900.0,Measurement Match
Product Specifications .xlsx,TFL-BED-403 WD,Bed (Double),28000.0,Bed (Double),28000.0,Measurement Match
Product Specifications .xlsx,TFL-BED-403 WD,Bed (Queen),30000.0,Bed (Queen),30000.0,Measurement Match
Product Specifications .xlsx,TFL-BED-403 WD,Bed (King),32000.0,Bed (King),32000.0,Measurement Match
Product Specifications .xlsx,TFL-BED-404 WD,Bed (Double),26000.0,Bed (Double),26000.0,Measurement Match
Product Specifications .xlsx,TFL-BED-404 WD,Bed (Queen),27500.0,Bed (Queen),27500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-404 WD,Bed (King),29500.0,Bed (King),29500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-405 WD,Bed (Double),27500.0,Bed (Double),27500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-405 WD,Bed (Queen),29500.0,Bed (Queen),29500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-405 WD,Bed (King),31500.0,Bed (King),31500.0,Measurement Match
Product Specifications .xlsx,TFL-BST-405 WD,Bed Side Table,10000.0,Bed Side Table,10000.0,Measurement Match
Product Specifications .xlsx,TFL-BED-407 WD,Bed (Double),30500.0,Bed (Double),30500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-407 WD,Bed (Queen),32500.0,Bed (Queen),32500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-407 WD,Bed (King),34500.0,Bed (King),34500.0,Measurement Match
Product Specifications .xlsx,TFL-BST-407 WD,Bed Side Table,10000.0,Bed Side Table,10000.0,Measurement Match
Product Specifications .xlsx,TFL-BED-104 WD,Bed (Double),33800.0,Bed (Double),33800.0,Variant Name Match
Product Specifications .xlsx,TFL-BED-104 WD,Bed (Queen),36500.0,Bed (Queen),36500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-104 WD,Bed (King),38500.0,Bed (King),38500.0,Measurement Match
Product Specifications .xlsx,TFL-BST-104 WD,Bed Side Table,12000.0,Bed Side Table,12000.0,Measurement Match
Product Specifications .xlsx,TFL-BED-102 WD,Bed (Double),40500.0,Bed (Double),40500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-102 WD,Bed (Queen),42200.0,Bed (Queen),42200.0,Measurement Match
Product Specifications .xlsx,TFL-BED-102 WD,Bed (King),43500.0,Bed (King),43500.0,Measurement Match
Product Specifications .xlsx,TFL-BST-102 WD,Bed Side Table,13000.0,Bed Side Table,13000.0,Measurement Match
Product Specifications .xlsx,TFL-BED-103 WD,Bed (Double),38200.0,Bed (Double),38200.0,Measurement Match
Product Specifications .xlsx,TFL-BED-103 WD,Bed (Queen),40800.0,Bed (Queen),40800.0,Measurement Match
Product Specifications .xlsx,TFL-BED-103 WD,Bed (King),43500.0,Bed (King),43500.0,Measurement Match
Product Specifications .xlsx,TFL-BST-103 WD,Bed Side Table,12500.0,Bed Side Table,12500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-106 WD,Bed (Double),46500.0,Bed (Double),46500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-106 WD,Bed (Queen),48500.0,Bed (Queen),48500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-106 WD,Bed (King),50500.0,Bed (King),50500.0,Measurement Match
Product Specifications .xlsx,TFL-BST-106 WD,Bed Side Table,14990.0,Bed Side Table,14990.0,Measurement Match
Product Specifications .xlsx,TFL-BED-105 WD,Bed (Double),48500.0,Bed (Double),48500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-105 WD,Bed (Queen),50500.0,Bed (Queen),50500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-105 WD,Bed (King),52800.0,Bed (King),52800.0,Measurement Match
Product Specifications .xlsx,TFL-BST-105 WD,Bed Side Table,16000.0,Bed Side Table,16000.0,Measurement Match
Product Specifications .xlsx,TFL-BED-101 WD,Bed (Double),42200.0,Bed (Double),42200.0,Measurement Match
Product Specifications .xlsx,TFL-BED-101 WD,Bed (Queen),44200.0,Bed (Queen),44200.0,Measurement Match
Product Specifications .xlsx,TFL-BED-101 WD,Bed (King),46100.0,Bed (King),46100.0,Measurement Match
Product Specifications .xlsx,TFL-BST-101 WD,Bed Side Table,15990.0,Bed Side Table,15990.0,Measurement Match
Product Specifications .xlsx,TFL-BED-107 WD,Bed (Double),52000.0,Bed (Double),52000.0,Measurement Match
Product Specifications .xlsx,TFL-BED-107 WD,Bed (Queen),54500.0,Bed (Queen),54500.0,Measurement Match
Product Specifications .xlsx,TFL-BED-107 WD,Bed (King),57000.0,Bed (King),57000.0,Measurement Match
Product Specifications .xlsx,TFL-BST-107 WD,Bed Side Table,16000.0,Bed Side Table,16000.0,Measurement Match
Product Specifications .xlsx,TFL-BED-108 WD,Bed (Double),54200.0,Bed (Double),54200.0,Measurement Match
Product Specifications .xlsx,TFL-BED-108 WD,Bed (Queen),58000.0,Bed (Queen),58000.0,Measurement Match
Product Specifications .xlsx,TFL-BED-108 WD,Bed (King),61500.0,Bed (King),61500.0,Measurement Match
Product Specifications .xlsx,TFL-BST-108 WD,Bed Side Table,16700.0,Bed Side Table,16700.0,Measurement Match
Product Specifications .xlsx,TFL-DST-204 LB,Dressing Table,10990.0,Dressing Table,10990.0,Measurement Match
Product Specifications .xlsx,TFL-DST-205 LB,Dressing Table,13500.0,Dressing Table,13500.0,Measurement Match
Product Specifications .xlsx,TFL-DST-203 LB,Dressing Table,12990.0,Dressing Table,12990.0,Measurement Match
Product Specifications .xlsx,TFL-DST-202 LB,Dressing Table,13500.0,Dressing Table,13500.0,Measurement Match
Product Specifications .xlsx,TFL-DST-201 LB,Dressing Table,9980.0,Dressing Table,9980.0,Measurement Match
Product Specifications .xlsx,TFL-DST-206 LB,Dressing Table,12700.0,Dressing Table,12700.0,Measurement Match
Product Specifications .xlsx,TFL-DST-110 LB,Dressing Table,11990.0,Dressing Table,11990.0,Measurement Match
Product Specifications .xlsx,TFL-DST-104 WD,Dressing Table,29500.0,Dressing Table,29500.0,Measurement Match
Product Specifications .xlsx,TFL-DST-102 WD,Dressing Table,29500.0,Dressing Table,29500.0,Measurement Match
Product Specifications .xlsx,TFL-DST-402 WD,Dressing Table,22000.0,Dressing Table,22000.0,Measurement Match
Product Specifications .xlsx,TFL-DST-405 WD,Dressing Table,23200.0,Dressing Table,23200.0,Measurement Match
Product Specifications .xlsx,TFL-DST-407 WD,Dressing Table,22500.0,Dressing Table,22500.0,Measurement Match
Product Specifications .xlsx,TFL-DST-103 WD,Dressing Table,27000.0,Dressing Table,27000.0,Measurement Match
Product Specifications .xlsx,TFL-DST-106 WD,Dressing Table,35000.0,Dressing Table,35000.0,Measurement Match
Product Specifications .xlsx,TFL-DST-105 WD,Dressing Table,31000.0,Dressing Table,31000.0,Measurement Match
Product Specifications .xlsx,TFL-DST-101 WD,Dressing Table,28800.0,Dressing Table,28800.0,Measurement Match
Product Specifications .xlsx,TFL-DST-107 WD,Dressing Table,34000.0,Dressing Table,34000.0,Measurement Match
Product Specifications .xlsx,TFL-DST-108 WD,Dressing Table,33000.0,Dressing Table,33000.0,Measurement Match
Product Specifications .xlsx,TFL-DST-109 LB,Dressing Table,10900.0,Dressing Table,10900.0,Measurement Match
Product Specifications .xlsx,TFL-DST-110 LB,Dressing Table,11990.0,Dressing Table,11990.0,Measurement Match
Product Specifications .xlsx,TFL-DST-111 LB,Dressing Table,9990.0,Dressing Table,9990.0,Measurement Match
Product Specifications .xlsx,TFL-DST-112 LB,Dressing Table,11990.0,Dressing Table,11990.0,Measurement Match
Product Specifications .xlsx,TFL-DST-113 LB,Dressing Table,12990.0,Dressing Table,12990.0,Measurement Match
Product Specifications .xlsx,TFL-DST-114 LB,Dressing Table,11500.0,Dressing Table,11500.0,Measurement Match
Product Specifications .xlsx,TFL-DST-115 LB,Dressing Table,10200.0,Dressing Table,10200.0,Measurement Match
Product Specifications .xlsx,TFL-DST-116 LB,Dressing Table,15500.0,Dressing Table,15500.0,Measurement Match
Product Specifications .xlsx,TFL-DST-117 LB,Dressing Table,13500.0,Dressing Table,13500.0,Measurement Match
Product Specifications .xlsx,TFL-DST-118 LB,Dressing Table,14000.0,Dressing Table,14000.0,Measurement Match
Product Specifications .xlsx,TFL-DST-119 MT,Dressing Table,14990.0,Dressing Table,14990.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-201 LB,2-Door Cupboard,9750.0,Cupboard (2 Door),9750.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-206 LB,2-Door Cupboard,19100.0,Cupboard (2 Door),19100.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-205 LB,2-Door Cupboard,17100.0,Cupboard (2 Door),17100.0,Variant Name Match
Product Specifications .xlsx,TFL-CBD-205 LB,3-Door Cupboard,22500.0,Cupboard (3 Door),22500.0,Variant + Closest Meas
Product Specifications .xlsx,TFL-CBD-205 LB,3-Door Cupboard,24500.0,Cupboard (3 Door),24500.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-204 LB,2-Door Cupboard,17990.0,Cupboard (2 Door),17990.0,Variant Name Match
Product Specifications .xlsx,TFL-CBD-204 LB,3-Door Cupboard,22500.0,Cupboard (3 Door),22500.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-203 LB,2-Door Cupboard,17900.0,Cupboard (2 Door),17900.0,Variant Name Match
Product Specifications .xlsx,TFL-CBD-203 LB,3-Door Cupboard,23000.0,Cupboard (3 Door),23000.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-202 LB,3-Door Cupboard,22500.0,Cupboard (3 Door),22500.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-202 LB,3-Door Cupboard,24500.0,Cupboard (3 Door),24500.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-202 LB,2-Door Cupboard,18990.0,Cupboard (2 Door),18990.0,Variant Name Match
Product Specifications .xlsx,TFL-CBD-201 LB,2-Door Cupboard,15900.0,Cupboard (2 Door),15900.0,Variant + Closest Meas
Product Specifications .xlsx,TFL-CBD-201 LB,3-Door Cupboard,22500.0,Cupboard (3 Door),22500.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-201 LB,3-Door Cupboard,24500.0,Cupboard (3 Door),24500.0,Variant + Closest Meas
Product Specifications .xlsx,TFL-CBD-402 WD,2-Door Cupboard,42990.0,Cupboard (2 Door),42990.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-405 WD,2-Door Cupboard,43990.0,Cupboard (2 Door),43990.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-407 WD,2-Door Cupboard,44500.0,Cupboard (2 Door),44500.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-101 WD,2-Door Cupboard,48000.0,Cupboard (2 Door),48000.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-102 WD,2-Door Cupboard,47000.0,Cupboard (2 Door),47000.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-103 WD,2-Door Cupboard,49500.0,Cupboard (2 Door),49500.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-104 WD,2-Door Cupboard,48500.0,Cupboard (2 Door),48500.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-105 WD,2-Door Cupboard,50500.0,Cupboard (2 Door),50500.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-106 WD,Cupboard,45000.0,Cupboard (2 Door),45000.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-107 WD,Cupboard,51000.0,Cupboard (3 Door),51000.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-108 WD,Cupboard,50500.0,Cupboard (2 Door),50500.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-109 LB,2-Door Cupboard,16550.0,Cupboard (2-Door),16550.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-109 LB,3-Door Cupboard,24990.0,Cupboard (3 Door),24990.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-110 LB,2-Door Cupboard,16610.0,Cupboard (2-Door),16610.0,Variant Name Match
Product Specifications .xlsx,TFL-CBD-111 LB,2-Door Cupboard,17110.0,Cupboard (2-Door),17110.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-112 LB,2-Door Cupboard,16550.0,Cupboard (2-Door),16550.0,Variant Name Match
Product Specifications .xlsx,TFL-CBD-112 LB,3-Door Cupboard,24800.0,Cupboard (3 Door),24800.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-113 LB,2-Door Cupboard,16800.0,Cupboard (2 Door),16800.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-113 LB,2-Door Cupboard,24990.0,Cupboard (3 Door),24990.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-114 LB,2-Door Cupboard,16550.0,Cupboard (2 Door),16550.0,Variant Name Match
Product Specifications .xlsx,TFL-CBD-207 LB,3-Door Cupboard,24200.0,Cupboard (3 Door),24200.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-208 LB,2-Door Cupboard,26000.0,Cupboard Cum Dressing Tabl;e (2 Door),26000.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-208 LB,3-Door Cupboard,32000.0,Cupboard Cum Dressing Tabl;e (3 Door),32000.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-115 LB,2-Door Cupboard,18200.0,Cupboard UV (2 Door),18200.0,Variant Name Match
Product Specifications .xlsx,TFL-CBD-115 LB,3-Door Cupboard,24900.0,Cupboard UV (3 Door),24900.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-115 LB,3-Door Cupboard,27900.0,Cupboard UV (3 Door),27900.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-116 LB,2-Door Cupboard,18200.0,Cupboard UV (2 Door),18200.0,Variant Name Match
Product Specifications .xlsx,TFL-CBD-116 LB,3-Door Cupboard,24900.0,Cupboard UV (3 Door),24900.0,Variant + Closest Meas
Product Specifications .xlsx,TFL-CBD-116 LB,3-Door Cupboard,27900.0,Cupboard UV (3 Door),27900.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-117 LB,2-Door Cupboard,18200.0,Cupboard UV (2-Door),18200.0,Variant Name Match
Product Specifications .xlsx,TFL-CBD-117 LB,3-Door Cupboard,24900.0,Cupboard UV (3 Door),24900.0,Variant + Closest Meas
Product Specifications .xlsx,TFL-CBD-117 LB,3-Door Cupboard,27900.0,Cupboard UV (3 Door),27900.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-118 LB,2-Door Cupboard,18200.0,Cupboard UV (2 Door),18200.0,Variant Name Match
Product Specifications .xlsx,TFL-CBD-118 LB,3-Door Cupboard,24900.0,Cupboard UV (3 Door),24900.0,Variant + Closest Meas
Product Specifications .xlsx,TFL-CBD-118 LB,3-Door Cupboard,27900.0,Cupboard (3 Door),27900.0,Measurement Match
Product Specifications .xlsx,TFL-CBD-119 MT,2-Door Cupboard,19990.0,Cupboard (2 Door),19990.0,Measurement Match
Product Specifications .xlsx,TFL-COD-110-LB,Wardrobe,15500.0,Wardrobe,15500.0,Measurement Match
Product Specifications .xlsx,TFL-WDR-110-LB,Wardrobe,16100.0,Wardrobe,16100.0,Measurement Match
Product Specifications .xlsx,TFL-COD-111-LB,Wardrobe,15900.0,Chest of Drawer,15900.0,Measurement Match
Product Specifications .xlsx,TFL-WDR-112-LB,Wardrobe,20400.0,Wardrobe,20400.0,Measurement Match
Product Specifications .xlsx,TFL-COD-113-LB,Wardrobe,15900.0,Chest of Drawer,15900.0,Measurement Match
Product Specifications .xlsx,TFL-COD-114-LB,Wardrobe,15990.0,Chest of Drawer,15990.0,Measurement Match
Product Specifications .xlsx,TFL-COD-115-LB,Chest of Drawer ,18200.0,Chest of Drawer,18200.0,Measurement Match
Product Specifications .xlsx,TFL-WDR-116-LB,Chest of Drawer ,20500.0,Wardrobe,20500.0,Measurement Match
Product Specifications .xlsx,TFL-WDR-117-LB,Chest of Drawer ,20500.0,Wardrobe,20500.0,Measurement Match
Product Specifications .xlsx,TFL-WDR-118-LB,Chest of Drawer ,20500.0,Wardrobe,20500.0,Measurement Match
Product Specifications .xlsx,TFL-COD-116 MT,Chest of Drawer ,19990.0,Chest of Drawer,19990.0,Measurement Match
Product Specifications .xlsx,TFL-WDR-115-LB,Wardrobe,20500.0,Wardrobe,20500.0,Measurement Match
Product Specifications .xlsx,TFL-WDR-116-LB,Wardrobe,20500.0,Wardrobe,20500.0,Measurement Match
Product Specifications .xlsx,TFL-WDR-117-LB,Wardrobe,20500.0,Wardrobe,20500.0,Measurement Match
Product Specifications .xlsx,TFL-WDR-118-LB,Wardrobe,20500.0,Wardrobe,20500.0,Measurement Match
Product Specifications .xlsx,TFL-WDR-402 WD,Wardrobe,42000.0,Wardrobe,42000.0,Measurement Match
Product Specifications .xlsx,TFL-COD-405 WD,Chest of Drawer,32500.0,Chest of Drawer,32500.0,Measurement Match
Product Specifications .xlsx,TFL-WDR-407 WD,Wardrobe,43500.0,Wardrobe,43500.0,Measurement Match
Product Specifications .xlsx,TFL-WDR-106-WD,Wardrobe,47500.0,Wardrobe,47500.0,Measurement Match
Product Specifications .xlsx,TFL-WDR-107-WD,Wardrobe,50500.0,Wardrobe,50500.0,Measurement Match
Product Specifications .xlsx,TFL-COD-109-LB,Wardrobe,14200.0,Wardrobe,14200.0,Measurement Match
Product Specifications .xlsx,TFL-WDR-108-WD,Wardrobe,48500.0,Wardrobe,48500.0,Measurement Match
Product Specifications .xlsx,TFL-WDR-105 WD,Wardrobe,49500.0,Wardrobe,49500.0,Variant Name Match
Product Specifications .xlsx,TFL-WDR-101 WD,Wardrobe,48000.0,Wardrobe,48000.0,Variant Name Match
Product Specifications .xlsx,TFL-WDR-102 WD,Wardrobe,49000.0,Wardrobe,49000.0,Variant Name Match
Product Specifications .xlsx,TFL-WDR-103 WD,Wardrobe,48000.0,Wardrobe,48000.0,Variant Name Match
Product Specifications .xlsx,TFL-COD-104 WD,Wardrobe,39000.0,Chest of Drawer,39000.0,Variant Name Match
Product Specifications .xlsx,TFL-WDR-104 WD,Wardrobe,46000.0,Wardrobe,46000.0,Variant Name Match
Product Specifications .xlsx,TFL-WDD-204-LB,Wardrobe,19590.0,NO MATCH IN PDF,,
Product Specifications .xlsx,TFL-COD-205-LB,Wardrobe,13980.0,Chest of Drawer,13980.0,Measurement Match
Product Specifications .xlsx,TFL-WDD-202-LB,Wardrobe,17500.0,NO MATCH IN PDF,,
Product Specifications .xlsx,TFL-WDD-201-LB,Wardrobe,16400.0,NO MATCH IN PDF,,
Product Specifications .xlsx,TFL-COD-203-LB,Wardrobe,13990.0,Chest of Drawer,13990.0,Measurement Match
Product Specifications .xlsx,TFL-ALN-201 LB,Alna,5700.0,Alna,5700.0,Measurement Match
Product Specifications .xlsx,TFL-ALN-202 LB,Alna,7400.0,Alna,7400.0,Measurement Match
Product Specifications .xlsx,TFL-CHD-201 LB,Alna,3550.0,Alna,3550.0,Measurement Match
Product Specifications .xlsx,TFL-RET-201 LB,Reading Table,4750.0,Reading Table,4750.0,Measurement Match
Product Specifications .xlsx,TFL-RET-202 LB,Reading Table,7400.0,Reading Table,7400.0,Measurement Match
Product Specifications .xlsx,TFL-RET-203 LB,Reading Table,7800.0,Reading Table,7800.0,Measurement Match
Product Specifications .xlsx,TFL-CMT-201 LB,Computer Table,3800.0,Computer Table,3800.0,Measurement Match
Product Specifications .xlsx,TFL-SRK-201 LB,Shoe Rack,6800.0,Shoe Rack,6800.0,Measurement Match
Product Specifications .xlsx,TFL-SRK-202 LB,Shoe Rack,6500.0,Shoe Rack,6500.0,Measurement Match
Product Specifications .xlsx,TFL-SRK-203 LB,Shoe Rack,7500.0,Shoe Rack,7500.0,Measurement Match
Product Specifications .xlsx,TFL-RKC-106 MT,Rocking Chair,6600.0,Rocking Chair,6600.0,Variant Name Match
Product Specifications .xlsx,TFL-DVN-201 FF,Divan,32400.0,Divan,32400.0,Measurement Match
Product Specifications .xlsx,TFL-DVN-202 FF,Divan,34000.0,Divan,34000.0,Measurement Match
Product Specifications .xlsx,TFL-DVN-203 FR,Divan,30500.0,Divan,30500.0,Measurement Match
Product Specifications .xlsx,TFL-SOF-101 WD,Sofa,17000.0,Sofa (Single Seater),17000.0,Measurement Match
Product Specifications .xlsx,TFL-SOF-101 WD,Sofa,27000.0,Sofa (Double Seater),27000.0,Measurement Match
Product Specifications .xlsx,TFL-SOF-102 WD,Sofa,19500.0,Sofa (Single Seater),19500.0,Measurement Match
Product Specifications .xlsx,TFL-SOF-102 WD,Sofa,27500.0,Sofa (Double Seater),27500.0,Measurement Match
Product Specifications .xlsx,TFL-SOF-103 WD,Sofa,19800.0,Sofa (Single Seater),19800.0,Measurement Match
Product Specifications .xlsx,TFL-SOF-103 WD,Sofa,25500.0,Sofa (Double Seater),25500.0,Measurement Match
Product Specifications .xlsx,TFL-SOF-104 WD,Sofa,21490.0,Sofa (Single Seater),21490.0,Measurement Match
Product Specifications .xlsx,TFL-SOF-104 WD,Sofa,29200.0,Sofa (Double Seater),29200.0,Measurement Match
Product Specifications .xlsx,TFL-SOF-105 WD,Sofa,15000.0,Sofa (Single Seater),15000.0,Measurement Match
Product Specifications .xlsx,TFL-SOF-105 WD,Sofa,26000.0,Sofa (Double Seater),26000.0,Measurement Match
Product Specifications .xlsx,TFL-SOF-105 WD,Sofa,34500.0,Sofa (Triple Seater),34500.0,Measurement Match
Product Specifications .xlsx,TFL-SOF-106 WD,Sofa,14980.0,Sofa (Single Seater),14980.0,Measurement Match
Product Specifications .xlsx,TFL-SOF-106 WD,Sofa,22000.0,Sofa (Double Seater),22000.0,Measurement Match
Product Specifications .xlsx,TFL-SOF-107 WD,Sofa,20500.0,Sofa (Single Seater),20500.0,Measurement Match
Product Specifications .xlsx,TFL-SOF-107 WD,Sofa,28500.0,Sofa (Double Seater),28500.0,Measurement Match
Product Specifications .xlsx,TFL-SOF-108 WD,Sofa,20800.0,Sofa (Single Seater),20800.0,Measurement Match
Product Specifications .xlsx,TFL-SOF-108-D- WD,Sofa,28000.0,Sofa (Double Seater),28000.0,Measurement Match
Product Specifications .xlsx,TFL-SOF-123-FR,Sofa,49000.0,Sofa (1 Seater),49000.0,Variant Name Match
Product Specifications .xlsx,TFL-SOF-102-FR,Sofa,56000.0,Sofa (2 Seater),56000.0,Variant + Closest Meas
Product Specifications .xlsx,TFL-SOF-102-FR,Sofa,56000.0,Sofa (2 Seater),56000.0,Variant + Closest Meas
Product Specifications .xlsx,TFL-CRT-101 WD,Center Table,9990.0,Center Table,9990.0,Measurement Match
Product Specifications .xlsx,TFL-CRT-102 WD,Center Table,10980.0,Center Table,10980.0,Measurement Match
Product Specifications .xlsx,TFL-CRT-103 WD,Center Table,7980.0,Center Table,7980.0,Measurement Match
Product Specifications .xlsx,TFL-CRT-104 WD,Center Table,14990.0,Center Table,14990.0,Measurement Match
Product Specifications .xlsx,TFL-CRT-106 WD,Center Table,14980.0,Center Table,14980.0,Measurement Match
Product Specifications .xlsx,TFL-CRT-107 WD,Center Table,9890.0,Center Table,9890.0,Measurement Match
Product Specifications .xlsx,TFL-CRT-108 WD,Center Table,12000.0,Center Table,12000.0,Measurement Match
Product Specifications .xlsx,TFL-STD-106 WD,Center Table,8880.0,Center Table,8880.0,Measurement Match
Product Specifications .xlsx,TFL-STD-107 WD,Sidetable,6500.0,Side Table,6500.0,Measurement Match
Product Specifications .xlsx,TFL-STD-108 WD,Sidetable,7980.0,Side Table,7980.0,Measurement Match
Product Specifications .xlsx,TFL-STD-101 WD,Sidetable,7980.0,Side Table,7980.0,Measurement Match
Product Specifications .xlsx,TFL-STD-102 WD,Sidetable,7990.0,Side Table,7990.0,Measurement Match
